,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
14112,6.0,48.0,2007,10.0,252569.0,1995.0,4.0,1.0,7799.0
14113,16.0,275.0,2016,3.0,106068.0,1500.0,0.0,1.0,11499.0
14114,76.0,520.0,2009,10.0,264710.0,1598.0,0.0,1.0,7699.0
14115,39.0,662.0,2017,3.0,120198.0,1600.0,4.0,0.0,19499.0
14116,60.0,629.0,2015,6.0,158659.0,1461.0,0.0,1.0,9599.0
14117,43.0,579.0,2014,3.0,177000.0,3500.0,2.0,0.0,30499.0
14118,49.0,276.0,2012,10.0,187317.0,2200.0,0.0,0.0,17299.0
14119,54.0,404.0,2011,3.0,198460.0,1598.0,4.0,1.0,7999.0
14120,43.0,196.0,2011,4.0,140561.0,1798.0,2.0,0.0,10999.0
14121,43.0,196.0,2011,11.0,154571.0,1800.0,2.0,1.0,11399.0
14122,49.0,102.0,2009,4.0,207354.0,1500.0,4.0,0.0,6399.0
14123,49.0,448.0,2012,3.0,185002.0,3000.0,0.0,0.0,26999.0
14124,73.0,549.0,2012,11.0,154216.0,1798.0,2.0,0.0,9799.0
14125,73.0,588.0,2013,3.0,52414.0,2000.0,4.0,0.0,14999.0
14126,49.0,341.0,2013,3.0,192635.0,2143.0,0.0,0.0,18999.0
14127,66.0,672.0,2008,10.0,268507.0,1800.0,4.0,0.0,8999.0
14128,66.0,768.0,2014,4.0,170880.0,1390.0,4.0,0.0,11199.0
14129,6.0,749.0,2014,3.0,211360.0,2000.0,0.0,0.0,26199.0
14130,39.0,506.0,2012,10.0,113390.0,2000.0,4.0,0.0,11299.0
14131,31.0,193.0,2012,3.0,132848.0,2200.0,0.0,0.0,14999.0
14132,73.0,651.0,2006,2.0,119206.0,2398.0,4.0,0.0,8499.0
14133,52.0,477.0,1996,3.0,96947.0,3500.0,4.0,0.0,6999.0
14134,73.0,766.0,2007,4.0,207778.0,1000.0,3.0,1.0,3299.0
14135,49.0,192.0,2012,10.0,127449.0,3000.0,0.0,0.0,21500.0
14136,49.0,276.0,2014,10.0,278538.0,2149.0,2.0,0.0,18999.0
14137,76.0,399.0,2017,10.0,68113.0,1400.0,4.0,0.0,10499.0
14138,48.0,78.0,2015,10.0,89957.0,2200.0,0.0,1.0,15499.0
14139,5.0,109.0,2013,10.0,86000.0,3000.0,4.0,0.0,20999.0
14140,6.0,72.0,2014,10.0,191847.0,2000.0,0.0,0.0,18500.0
14141,23.0,321.0,2012,10.0,188817.0,998.0,4.0,1.0,5899.0
14142,39.0,654.0,2015,3.0,42762.0,2200.0,0.0,0.0,20999.0
14143,31.0,393.0,2009,10.0,199263.0,1339.0,4.0,0.0,5999.0
14144,60.0,467.0,2012,11.0,253928.0,1500.0,0.0,1.0,7699.0
14145,66.0,672.0,2010,10.0,203223.0,1800.0,4.0,1.0,7899.0
14146,6.0,48.0,2011,11.0,205017.0,1995.0,0.0,0.0,8999.0
14147,73.0,545.0,2012,4.0,114906.0,1800.0,2.0,0.0,8999.0
14148,70.0,131.0,2002,4.0,158207.0,1061.0,4.0,1.0,2399.0
14149,66.0,499.0,2006,10.0,228421.0,1595.0,4.0,1.0,4999.0
14150,55.0,772.0,2012,6.0,229937.0,1600.0,3.0,1.0,8199.0
14151,6.0,85.0,2013,10.0,100840.0,3000.0,4.0,0.0,25500.0
14152,34.0,565.0,2014,9.0,98700.0,2500.0,2.0,0.0,21900.0
14153,13.0,659.0,2012,4.0,91547.0,995.0,4.0,1.0,3999.0
14154,43.0,387.0,2017,10.0,48519.0,2000.0,4.0,0.0,24999.0
14155,49.0,276.0,2015,10.0,81502.0,2143.0,0.0,0.0,23399.0
14156,66.0,672.0,2016,10.0,152571.0,2000.0,0.0,0.0,20999.0
14157,49.0,170.0,2014,10.0,217405.0,2200.0,0.0,0.0,18999.0
14158,49.0,170.0,2014,10.0,58298.0,1800.0,4.0,0.0,13599.0
14159,6.0,72.0,2008,10.0,255434.0,2000.0,0.0,1.0,9999.0
14160,54.0,567.0,2014,3.0,181495.0,1500.0,0.0,1.0,13299.0
14161,6.0,85.0,2018,10.0,41066.0,3000.0,0.0,0.0,56999.0
14162,66.0,312.0,2016,4.0,47000.0,1200.0,4.0,1.0,8699.0
14163,34.0,311.0,2004,3.0,249204.0,3500.0,4.0,0.0,7650.0
14164,33.0,710.0,2017,3.0,26439.0,1591.0,4.0,0.0,15299.0
14165,76.0,696.0,2016,11.0,211609.0,2000.0,0.0,0.0,15499.0
14166,31.0,116.0,2013,10.0,124921.0,1993.0,5.0,0.0,12750.0
14167,23.0,475.0,2016,10.0,70653.0,2000.0,2.0,0.0,16199.0
14168,5.0,105.0,2015,10.0,65965.0,1798.0,4.0,0.0,13999.0
14169,70.0,734.0,2016,3.0,58780.0,1600.0,4.0,1.0,10999.0
14170,6.0,746.0,2020,3.0,9460.0,2000.0,4.0,0.0,28999.0
14171,76.0,327.0,2006,4.0,245455.0,1200.0,4.0,1.0,2850.0
14172,22.0,269.0,2011,6.0,229422.0,1369.0,3.0,1.0,5999.0
14173,31.0,116.0,2019,10.0,37104.0,2000.0,2.0,0.0,18990.0
14174,54.0,497.0,2012,4.0,216518.0,1500.0,0.0,1.0,6399.0
14175,73.0,381.0,2010,6.0,284050.0,2500.0,0.0,1.0,13499.0
14176,5.0,559.0,2010,9.0,188000.0,2967.0,0.0,0.0,24899.0
14177,60.0,467.0,2013,11.0,184266.0,1500.0,0.0,1.0,6599.0
14178,6.0,748.0,2009,3.0,197040.0,2000.0,4.0,1.0,10999.0
14179,23.0,303.0,2015,7.0,107714.0,5000.0,4.0,0.0,24000.0
14180,66.0,672.0,2017,10.0,160280.0,2000.0,0.0,0.0,19699.0
14181,54.0,567.0,2010,3.0,191777.0,1461.0,0.0,1.0,8450.0
14182,6.0,72.0,2018,10.0,54493.0,3000.0,0.0,0.0,47999.0
14183,60.0,467.0,2016,4.0,39383.0,1461.0,0.0,1.0,9999.0
14184,6.0,750.0,2016,3.0,73382.0,2000.0,0.0,0.0,41999.0
14185,66.0,312.0,2003,11.0,309220.0,1400.0,4.0,0.0,3199.0
14186,16.0,442.0,2008,11.0,215373.0,1500.0,0.0,1.0,4599.0
14187,60.0,467.0,2011,11.0,129167.0,1500.0,0.0,1.0,6999.0
14188,76.0,520.0,2007,10.0,193853.0,1900.0,0.0,1.0,5999.0
14189,73.0,546.0,2014,11.0,195000.0,1800.0,2.0,0.0,9899.0
14190,49.0,735.0,2014,6.0,317923.0,2200.0,0.0,1.0,13999.0
14191,77.0,718.0,2015,11.0,322542.0,2000.0,3.0,0.0,9499.0
14192,56.0,19.0,2003,4.0,253320.0,1360.0,4.0,1.0,2100.0
14193,60.0,629.0,2012,11.0,152592.0,1500.0,0.0,0.0,8999.0
14194,60.0,409.0,2017,3.0,200191.0,1500.0,0.0,0.0,13999.0
14195,49.0,600.0,2007,10.0,226695.0,3500.0,4.0,0.0,13999.0
14196,42.0,265.0,2005,9.0,175103.0,2800.0,0.0,1.0,13099.0
14197,73.0,141.0,2016,11.0,72569.0,1329.0,4.0,1.0,8799.0
14198,54.0,567.0,2014,3.0,168553.0,1500.0,0.0,1.0,13999.0
14199,66.0,312.0,2010,11.0,180000.0,1200.0,0.0,1.0,5199.0
14200,6.0,48.0,2013,10.0,172123.0,2000.0,4.0,0.0,12199.0
14201,66.0,312.0,2006,11.0,287876.0,1422.0,0.0,1.0,4199.0
14202,73.0,141.0,2010,4.0,173897.0,1400.0,0.0,1.0,8599.0
14203,16.0,441.0,2015,10.0,280835.0,1200.0,3.0,1.0,2999.0
14204,49.0,600.0,1994,2.0,271705.0,4200.0,3.0,0.0,4499.0
14205,77.0,754.0,2009,3.0,239907.0,2400.0,0.0,0.0,12499.0
14206,43.0,292.0,2015,10.0,105981.0,2500.0,2.0,0.0,21999.0
14207,49.0,191.0,2006,0.0,146602.0,3500.0,4.0,0.0,7399.0
14208,31.0,116.0,2017,10.0,106897.0,2000.0,2.0,0.0,17199.0
14209,66.0,499.0,2011,11.0,214649.0,1200.0,3.0,1.0,6899.0
14210,60.0,441.0,2012,10.0,257882.0,1500.0,0.0,1.0,5699.0
14211,66.0,499.0,2013,11.0,245008.0,1800.0,4.0,1.0,10999.0
14212,43.0,292.0,2002,10.0,242034.0,3000.0,3.0,0.0,5899.0
14213,55.0,394.0,2010,10.0,162503.0,1600.0,4.0,1.0,8499.0
14214,76.0,356.0,2012,11.0,155048.0,1400.0,4.0,0.0,8799.0
14215,49.0,276.0,2006,10.0,145773.0,1800.0,4.0,0.0,10499.0
14216,54.0,568.0,2012,3.0,210438.0,1500.0,0.0,1.0,9499.0
14217,73.0,141.0,2015,11.0,168073.0,1800.0,2.0,0.0,12899.0
14218,66.0,672.0,2010,11.0,168361.0,1800.0,4.0,0.0,9499.0
14219,16.0,442.0,2014,11.0,178021.0,1500.0,0.0,1.0,6899.0
14220,6.0,0.0,2015,4.0,30405.0,1499.0,4.0,1.0,9499.0
14221,5.0,558.0,2013,3.0,168147.0,2000.0,2.0,0.0,17999.0
14222,49.0,276.0,2014,10.0,166000.0,2200.0,0.0,0.0,20999.0
14223,60.0,364.0,2016,11.0,162399.0,1500.0,0.0,0.0,10199.0
14224,67.0,326.0,2008,4.0,104281.0,799.0,4.0,0.0,5699.0
14225,49.0,337.0,2015,3.0,51000.0,2200.0,0.0,0.0,31900.0
14226,5.0,107.0,2009,10.0,168073.0,2000.0,4.0,0.0,11699.0
14227,73.0,549.0,2012,11.0,200000.0,1800.0,2.0,0.0,9999.0
14228,76.0,356.0,2015,4.0,157433.0,1400.0,5.0,0.0,13499.0
14229,23.0,321.0,2017,11.0,150822.0,1500.0,0.0,0.0,9399.0
14230,76.0,399.0,2016,10.0,53587.0,1400.0,4.0,0.0,10399.0
14231,23.0,475.0,2015,11.0,179052.0,1500.0,0.0,1.0,11599.0
14232,31.0,193.0,2010,3.0,199462.0,2200.0,0.0,0.0,13499.0
14233,15.0,259.0,2013,4.0,189983.0,1400.0,0.0,0.0,7999.0
14234,73.0,766.0,2012,4.0,20721.0,1329.0,4.0,0.0,9999.0
14235,49.0,617.0,2011,0.0,41353.0,1800.0,4.0,0.0,20999.0
14236,13.0,460.0,2018,10.0,63641.0,1500.0,2.0,0.0,13499.0
14237,23.0,321.0,2017,11.0,112000.0,1500.0,0.0,1.0,8299.0
14238,55.0,240.0,2011,11.0,164000.0,1300.0,0.0,1.0,4199.0
14239,33.0,776.0,2013,4.0,122800.0,1600.0,4.0,0.0,7800.0
14240,16.0,441.0,2014,10.0,228800.0,1200.0,3.0,1.0,1700.0
14241,31.0,193.0,2004,9.0,205000.0,2000.0,4.0,1.0,6999.0
14242,49.0,600.0,1981,10.0,100000.0,2800.0,4.0,0.0,3600.0
14243,33.0,653.0,2017,10.0,17000.0,2000.0,2.0,0.0,15900.0
14244,13.0,207.0,2016,2.0,95000.0,3600.0,4.0,0.0,13950.0
14245,5.0,558.0,2013,9.0,171350.0,2000.0,2.0,0.0,17900.0
14246,73.0,141.0,2012,4.0,115700.0,1400.0,0.0,1.0,7350.0
14247,6.0,72.0,2010,10.0,200000.0,2000.0,0.0,0.0,15000.0
14248,49.0,337.0,2016,9.0,126000.0,2143.0,0.0,0.0,32500.0
14249,6.0,48.0,1993,10.0,55866.0,1600.0,4.0,1.0,1750.0
14250,73.0,246.0,2006,4.0,234500.0,1400.0,0.0,1.0,5600.0
14251,73.0,145.0,2012,10.0,150950.0,1800.0,4.0,1.0,10600.0
14252,49.0,276.0,2005,10.0,111111.0,1800.0,3.0,0.0,6500.0
14253,76.0,520.0,1991,10.0,283000.0,2000.0,4.0,1.0,2200.0
14254,73.0,145.0,2011,10.0,176000.0,2000.0,0.0,1.0,9200.0
14255,76.0,705.0,1986,6.0,100000.0,2400.0,0.0,1.0,2000.0
14256,49.0,276.0,2003,10.0,350000.0,2200.0,0.0,0.0,2400.0
14257,16.0,442.0,2018,11.0,99100.0,1500.0,0.0,1.0,9250.0
14258,6.0,72.0,1983,10.0,305000.0,1800.0,4.0,1.0,600.0
14259,73.0,208.0,2013,10.0,81000.0,2500.0,2.0,0.0,11900.0
14260,66.0,312.0,2015,1.0,140000.0,1400.0,0.0,0.0,7999.0
14261,48.0,78.0,2006,10.0,270000.0,2300.0,4.0,1.0,6200.0
14262,22.0,269.0,2009,5.0,160000.0,1300.0,0.0,1.0,5300.0
14263,60.0,680.0,2018,11.0,176000.0,1500.0,0.0,0.0,11599.0
14264,5.0,89.0,1989,11.0,260000.0,1800.0,4.0,1.0,1300.0
14265,6.0,48.0,2013,10.0,240000.0,2000.0,0.0,0.0,15300.0
14266,76.0,533.0,2000,11.0,110000.0,1600.0,4.0,1.0,2300.0
14267,54.0,671.0,1992,4.0,123456.0,1390.0,4.0,1.0,600.0
14268,49.0,735.0,1997,6.0,362752.0,2300.0,0.0,1.0,3500.0
14269,73.0,431.0,2008,9.0,211000.0,4000.0,3.0,0.0,13500.0
14270,23.0,294.0,1994,10.0,220000.0,1400.0,3.0,1.0,1500.0
14271,6.0,72.0,2001,11.0,30000.0,300.0,0.0,1.0,1000.0
14272,49.0,276.0,1998,10.0,350000.0,1998.0,4.0,1.0,3500.0
14273,49.0,276.0,2012,10.0,389000.0,2000.0,3.0,0.0,12800.0
14274,6.0,72.0,2014,10.0,217000.0,2000.0,0.0,0.0,16999.0
14275,23.0,175.0,2004,11.0,211111.0,1600.0,0.0,1.0,3400.0
14276,77.0,611.0,2007,10.0,223000.0,2000.0,4.0,1.0,5190.0
14277,22.0,73.0,2015,2.0,79625.0,1000.0,1.0,0.0,8900.0
14278,55.0,139.0,2011,11.0,230000.0,1300.0,0.0,1.0,6500.0
14279,33.0,115.0,2003,4.0,220000.0,1300.0,4.0,1.0,2000.0
14280,77.0,754.0,2016,9.0,166000.0,2400.0,0.0,0.0,20902.0
14281,5.0,109.0,2006,10.0,280000.0,200.0,0.0,1.0,7500.0
14282,56.0,92.0,2004,6.0,245638.0,2200.0,0.0,1.0,1150.0
14283,5.0,111.0,1996,10.0,415000.0,3700.0,3.0,0.0,3400.0
14284,31.0,231.0,2009,10.0,204000.0,1300.0,3.0,0.0,5600.0
14285,76.0,356.0,2000,2.0,399999.0,1800.0,4.0,1.0,2999.0
14286,49.0,191.0,2000,0.0,270000.0,2000.0,4.0,1.0,4250.0
14287,5.0,109.0,2005,10.0,124000.0,2400.0,4.0,0.0,7600.0
14288,42.0,267.0,2017,9.0,65665.0,2993.0,0.0,0.0,41800.0
14289,23.0,332.0,2014,10.0,117000.0,2000.0,4.0,0.0,9350.0
14290,5.0,109.0,2008,11.0,220000.0,2000.0,0.0,0.0,9600.0
14291,6.0,48.0,2009,10.0,200852.0,2000.0,0.0,1.0,8500.0
14292,6.0,48.0,2004,10.0,323536.0,2200.0,3.0,0.0,5800.0
14293,48.0,84.0,1999,11.0,236000.0,2000.0,3.0,1.0,2300.0
14294,5.0,558.0,2016,3.0,195000.0,2000.0,0.0,0.0,21500.0
14295,76.0,520.0,2003,11.0,285000.0,2000.0,3.0,1.0,3450.0
14296,55.0,139.0,2005,11.0,236000.0,1900.0,0.0,0.0,2500.0
14297,73.0,145.0,2004,11.0,123000.0,1800.0,4.0,1.0,5300.0
14298,58.0,457.0,2017,3.0,70000.0,1984.0,4.0,0.0,37750.0
14299,76.0,691.0,2009,3.0,189000.0,1400.0,4.0,1.0,8600.0
14300,23.0,332.0,2009,4.0,187000.0,1400.0,0.0,1.0,3400.0
14301,5.0,111.0,1999,10.0,356000.0,2500.0,0.0,0.0,4500.0
14302,73.0,149.0,2012,4.0,163000.0,1400.0,0.0,0.0,2899.0
14303,55.0,722.0,1995,10.0,119119.0,1600.0,3.0,1.0,1150.0
14304,66.0,499.0,2005,10.0,119119.0,1600.0,3.0,1.0,2350.0
14305,76.0,356.0,1995,4.0,185546.0,1800.0,3.0,1.0,1200.0
14306,75.0,543.0,2008,10.0,50777.0,1600.0,3.0,1.0,1350.0
14307,76.0,165.0,2003,10.0,185000.0,1800.0,3.0,1.0,1900.0
14308,76.0,520.0,2004,10.0,150333.0,1900.0,0.0,1.0,2850.0
14309,66.0,312.0,2007,11.0,125000.0,1400.0,0.0,1.0,2300.0
14310,55.0,248.0,2004,4.0,119119.0,1500.0,0.0,1.0,1000.0
14311,49.0,735.0,2016,5.0,40000.0,2200.0,0.0,1.0,7999.0
14312,31.0,116.0,1996,10.0,420000.0,1800.0,3.0,1.0,1800.0
14313,55.0,772.0,2003,5.0,435000.0,1600.0,4.0,1.0,2800.0
14314,76.0,399.0,2002,10.0,200000.0,2000.0,4.0,1.0,3100.0
14315,16.0,622.0,2009,4.0,165000.0,1400.0,4.0,1.0,1500.0
14316,49.0,341.0,2013,9.0,225500.0,220.0,0.0,0.0,18500.0
14317,66.0,312.0,2011,11.0,193000.0,1200.0,0.0,1.0,4700.0
14318,23.0,293.0,2017,3.0,51254.0,1500.0,4.0,0.0,12800.0
14319,23.0,321.0,2012,11.0,183000.0,1000.0,4.0,1.0,5500.0
14320,16.0,441.0,2007,10.0,500000.0,1400.0,3.0,1.0,2650.0
14321,49.0,335.0,2008,9.0,285000.0,3000.0,0.0,0.0,15500.0
14322,76.0,356.0,2010,4.0,145000.0,1400.0,4.0,0.0,7900.0
14323,76.0,356.0,2009,4.0,135000.0,1400.0,4.0,0.0,7700.0
14324,6.0,85.0,2005,10.0,109000.0,3000.0,0.0,0.0,6600.0
14325,73.0,545.0,2008,10.0,232000.0,1500.0,2.0,0.0,5999.0
14326,76.0,356.0,2000,1.0,111111.0,1400.0,4.0,1.0,2000.0
14327,49.0,170.0,1995,10.0,400000.0,1800.0,4.0,1.0,2900.0
14328,39.0,593.0,2004,2.0,153300.0,1300.0,4.0,1.0,1700.0
14329,73.0,145.0,2005,11.0,400000.0,2000.0,0.0,1.0,897.0
14330,56.0,19.0,2001,4.0,300000.0,1400.0,4.0,1.0,1500.0
14331,77.0,611.0,2015,10.0,85000.0,2000.0,4.0,0.0,14000.0
14332,23.0,332.0,2003,4.0,210000.0,1400.0,0.0,0.0,2999.0
14333,52.0,239.0,2009,4.0,186000.0,1300.0,4.0,0.0,5000.0
14334,77.0,716.0,2008,11.0,300000.0,2000.0,0.0,1.0,4350.0
14335,76.0,520.0,1991,10.0,230000.0,1800.0,4.0,1.0,19500.0
14336,76.0,520.0,1990,10.0,222790.0,1900.0,0.0,1.0,1500.0
14337,43.0,196.0,2011,4.0,200000.0,1798.0,2.0,0.0,11699.0
14338,76.0,520.0,2013,11.0,225000.0,1390.0,3.0,0.0,6500.0
14339,16.0,441.0,2009,11.0,400000.0,1400.0,3.0,1.0,3800.0
14340,52.0,510.0,2015,3.0,190000.0,2000.0,5.0,0.0,12900.0
14341,6.0,85.0,2006,10.0,366007.0,3000.0,0.0,0.0,10100.0
14342,73.0,246.0,2005,11.0,232162.0,1995.0,0.0,1.0,5250.0
14343,73.0,246.0,2019,4.0,21150.0,1998.0,4.0,0.0,15450.0
14344,6.0,60.0,2016,10.0,103450.0,1998.0,4.0,0.0,19450.0
14345,31.0,193.0,2007,3.0,257000.0,2200.0,0.0,1.0,10400.0
14346,49.0,191.0,1998,2.0,222222.0,3200.0,4.0,0.0,4300.0
14347,55.0,248.0,2003,4.0,250000.0,1300.0,0.0,1.0,2000.0
14348,76.0,695.0,2005,9.0,277000.0,3000.0,0.0,0.0,2800.0
14349,16.0,441.0,2014,10.0,507150.0,1200.0,4.0,1.0,2300.0
14350,60.0,467.0,2008,11.0,253000.0,1500.0,0.0,1.0,4200.0
14351,76.0,521.0,2010,10.0,140300.0,2000.0,4.0,1.0,8000.0
14352,33.0,782.0,2012,4.0,200000.0,1400.0,0.0,1.0,6000.0
14353,65.0,694.0,2003,10.0,200000.0,1600.0,4.0,1.0,2800.0
14354,54.0,470.0,1995,4.0,298000.0,1275.0,4.0,1.0,650.0
14355,77.0,754.0,2015,3.0,144000.0,2400.0,0.0,1.0,20600.0
14356,33.0,624.0,2013,3.0,291198.0,2199.0,0.0,0.0,15900.0
14357,39.0,219.0,2014,11.0,163767.0,1600.0,0.0,1.0,9799.0
14358,49.0,448.0,2014,3.0,204000.0,2200.0,0.0,0.0,27799.0
14359,51.0,243.0,2005,4.0,180709.0,1600.0,4.0,1.0,4999.0
14360,6.0,750.0,2004,3.0,219012.0,3000.0,3.0,0.0,9399.0
14361,73.0,766.0,2011,4.0,38385.0,1300.0,4.0,1.0,7100.0
14362,54.0,567.0,2010,3.0,189000.0,1500.0,0.0,1.0,8100.0
14363,73.0,145.0,2009,11.0,214000.0,2200.0,0.0,0.0,8899.0
14364,76.0,492.0,2002,4.0,179000.0,1600.0,3.0,1.0,4200.0
14365,76.0,356.0,2003,4.0,329065.0,1400.0,4.0,1.0,3499.0
14366,76.0,533.0,1998,10.0,76522.0,1600.0,4.0,1.0,3500.0
14367,5.0,109.0,2012,11.0,146000.0,3000.0,4.0,0.0,21500.0
14368,55.0,139.0,1993,10.0,300000.0,1400.0,4.0,1.0,1000.0
14369,76.0,356.0,2006,4.0,288000.0,2000.0,0.0,0.0,3600.0
14370,5.0,677.0,2007,2.0,179144.0,1984.0,4.0,1.0,8500.0
14371,60.0,412.0,2014,6.0,175000.0,1461.0,0.0,1.0,5900.0
14372,60.0,364.0,2014,6.0,153000.0,1461.0,0.0,1.0,8500.0
14373,31.0,242.0,1995,10.0,270000.0,1500.0,4.0,1.0,500.0
14374,23.0,294.0,1993,11.0,1111.0,1600.0,4.0,1.0,1000.0
14375,54.0,523.0,2006,9.0,264500.0,2500.0,0.0,0.0,11200.0
14376,43.0,426.0,2017,9.0,45000.0,4500.0,0.0,0.0,72000.0
14377,76.0,356.0,1998,4.0,280000.0,1400.0,4.0,1.0,2550.0
14378,49.0,276.0,2016,10.0,27500.0,2000.0,4.0,0.0,25200.0
14379,39.0,662.0,2019,3.0,30000.0,1600.0,4.0,0.0,15800.0
14380,48.0,84.0,1999,4.0,263000.0,1800.0,3.0,1.0,1000.0
14381,76.0,696.0,2008,6.0,210000.0,2000.0,3.0,1.0,6200.0
14382,56.0,300.0,2000,6.0,111111.0,1900.0,0.0,1.0,1000.0
14383,49.0,170.0,2004,11.0,245000.0,1800.0,3.0,1.0,5500.0
14384,22.0,367.0,2008,6.0,222222.0,1233.0,3.0,0.0,4000.0
14385,6.0,72.0,2003,10.0,190000.0,2200.0,4.0,0.0,6500.0
14386,6.0,48.0,1997,10.0,320000.0,1800.0,4.0,1.0,2950.0
14387,49.0,170.0,1995,10.0,472400.0,1800.0,3.0,1.0,2300.0
14388,6.0,750.0,2001,5.0,555555.0,3000.0,3.0,0.0,6500.0
14389,6.0,72.0,2008,10.0,330000.0,1995.0,0.0,0.0,10250.0
14390,31.0,231.0,2000,10.0,222222.0,1500.0,4.0,1.0,4000.0
14391,76.0,520.0,2009,10.0,189800.0,1800.0,4.0,1.0,5600.0
14392,43.0,487.0,2017,3.0,55000.0,2000.0,4.0,0.0,24800.0
14393,48.0,84.0,1991,10.0,4200.0,2000.0,4.0,1.0,1200.0
14394,52.0,239.0,2010,7.0,476768.0,1300.0,2.0,1.0,4000.0
14395,73.0,208.0,2005,10.0,225000.0,2400.0,3.0,1.0,5700.0
14396,52.0,510.0,2013,3.0,194000.0,2000.0,5.0,0.0,12900.0
14397,48.0,84.0,1999,4.0,33333.0,2000.0,3.0,1.0,3500.0
14398,16.0,441.0,2012,11.0,119000.0,1500.0,0.0,1.0,5750.0
14399,13.0,257.0,2017,4.0,54000.0,1400.0,4.0,0.0,7900.0
14400,73.0,545.0,2013,10.0,180000.0,1800.0,2.0,0.0,6999.0
14401,65.0,245.0,2000,7.0,44444.0,2000.0,2.0,0.0,4000.0
14402,54.0,404.0,2013,4.0,129000.0,1600.0,4.0,0.0,12000.0
14403,33.0,653.0,2018,10.0,19000.0,1600.0,4.0,0.0,14300.0
14404,28.0,642.0,2008,9.0,230000.0,1700.0,4.0,1.0,4200.0
14405,5.0,559.0,2016,3.0,125000.0,3000.0,4.0,0.0,38500.0
14406,66.0,672.0,2011,11.0,249000.0,1800.0,4.0,0.0,7250.0
14407,55.0,139.0,2010,11.0,198000.0,1300.0,0.0,1.0,5050.0
14408,60.0,412.0,2005,6.0,230000.0,1500.0,0.0,1.0,3400.0
14409,6.0,748.0,2012,3.0,186000.0,1995.0,0.0,0.0,17500.0
14410,42.0,582.0,2011,9.0,214000.0,3000.0,0.0,0.0,19500.0
14411,42.0,265.0,2020,9.0,6100.0,2000.0,0.0,0.0,69900.0
14412,49.0,337.0,2017,3.0,54000.0,2000.0,4.0,0.0,26999.0
14413,49.0,341.0,2010,9.0,16000.0,3000.0,0.0,0.0,11500.0
14414,52.0,429.0,2002,10.0,160000.0,2000.0,4.0,0.0,3800.0
14415,77.0,611.0,2002,10.0,350000.0,2400.0,0.0,1.0,2200.0
14416,33.0,776.0,2013,11.0,190000.0,1400.0,0.0,1.0,7100.0
14417,23.0,332.0,2007,4.0,264000.0,1398.0,0.0,1.0,3300.0
14418,5.0,109.0,2007,10.0,223642.0,2000.0,0.0,1.0,8200.0
14419,54.0,567.0,2008,9.0,125000.0,1500.0,0.0,1.0,4999.0
14420,56.0,54.0,2004,11.0,400000.0,1400.0,4.0,1.0,2350.0
14421,6.0,750.0,2006,3.0,330000.0,2990.0,0.0,0.0,8500.0
14422,16.0,441.0,2008,10.0,111111.0,1400.0,3.0,1.0,3000.0
14423,13.0,257.0,2014,4.0,76000.0,1599.0,4.0,1.0,6000.0
14424,60.0,409.0,2016,3.0,106000.0,1500.0,0.0,0.0,10800.0
14425,49.0,151.0,2008,4.0,172084.0,1498.0,4.0,0.0,7499.0
14426,76.0,356.0,2003,4.0,248000.0,1600.0,4.0,1.0,3800.0
14427,49.0,276.0,2003,10.0,11111.0,2200.0,0.0,1.0,5000.0
14428,49.0,276.0,2003,10.0,32008.0,2700.0,0.0,0.0,2200.0
14429,49.0,276.0,2004,10.0,370700.0,2600.0,3.0,0.0,6500.0
14430,60.0,629.0,2010,9.0,111000.0,1500.0,0.0,0.0,3500.0
14431,58.0,217.0,2011,9.0,220000.0,2998.0,0.0,0.0,29000.0
14432,76.0,356.0,2015,6.0,1000000.0,2000.0,1.0,1.0,12000.0
14433,65.0,388.0,2004,2.0,186000.0,1400.0,4.0,1.0,3000.0
14434,49.0,276.0,1996,10.0,175000.0,2000.0,3.0,1.0,3850.0
14435,54.0,542.0,1991,4.0,200000.0,1998.0,3.0,1.0,950.0
14436,56.0,64.0,1991,10.0,254809.0,1900.0,3.0,1.0,900.0
14437,75.0,37.0,2008,1.0,96000.0,1500.0,4.0,1.0,2250.0
14438,22.0,665.0,2005,4.0,291000.0,1400.0,4.0,1.0,2300.0
14439,55.0,139.0,2005,4.0,252333.0,1400.0,3.0,1.0,4500.0
14440,49.0,735.0,2000,6.0,295180.0,2158.0,0.0,1.0,4000.0
14441,65.0,388.0,2011,4.0,198000.0,1200.0,4.0,0.0,6000.0
14442,55.0,722.0,1996,10.0,245655.0,1600.0,3.0,1.0,2000.0
14443,31.0,193.0,2013,3.0,130000.0,1600.0,0.0,1.0,10499.0
14444,77.0,754.0,2009,3.0,26800.0,2400.0,0.0,0.0,12500.0
14445,66.0,768.0,2013,3.0,242000.0,2000.0,0.0,1.0,10000.0
14446,23.0,321.0,2016,11.0,95500.0,1500.0,0.0,1.0,8250.0
14447,66.0,312.0,2012,4.0,134000.0,1200.0,4.0,1.0,3800.0
14448,73.0,246.0,2005,4.0,300000.0,1400.0,0.0,0.0,4800.0
14449,77.0,756.0,2017,9.0,99519.0,2000.0,0.0,0.0,32199.0
14450,76.0,446.0,2001,4.0,190000.0,1200.0,0.0,0.0,2200.0
14451,60.0,629.0,2017,6.0,147000.0,1500.0,0.0,0.0,12190.0
